지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),적설(cm),전운량(10분위),지면온도(°C)
112,인천,2024-06-12 23:00,22,,1.4,70,997.4,,8,22.1
112,인천,2024-06-13 00:00,21.6,,1.8,72,997,,5,21.1
112,인천,2024-06-13 01:00,21.2,,1.4,76,997.1,,8,20.9
112,인천,2024-06-13 02:00,20.9,,1.9,86,997.3,,8,20.7
112,인천,2024-06-13 03:00,20.7,,0,85,996.7,,7,20.4
112,인천,2024-06-13 04:00,20.4,,1.6,87,997,,6,20
112,인천,2024-06-13 05:00,19.9,,1.2,88,997.3,,6,19.5
112,인천,2024-06-13 06:00,20,,.6,88,997.8,,4,19.7
112,인천,2024-06-13 07:00,20.7,,.9,87,997.8,,3,21.4
112,인천,2024-06-13 08:00,22.4,,1,83,997.4,,0,25.1
112,인천,2024-06-13 09:00,23.8,,1.2,79,997,,0,30.6
112,인천,2024-06-13 10:00,24.5,,2.2,76,997.5,,1,35.8
112,인천,2024-06-13 11:00,25.1,,2.5,70,998,,1,40
112,인천,2024-06-13 12:00,25.3,,3,70,997.6,,0,43.3
112,인천,2024-06-13 13:00,26.1,,3.1,64,997.4,,1,45
112,인천,2024-06-13 14:00,27.4,,2.3,54,997.2,,1,46.2
112,인천,2024-06-13 15:00,28.1,,2.9,49,996.7,,0,45.3
112,인천,2024-06-13 16:00,27.9,,2.2,50,996.4,,0,41.7
112,인천,2024-06-13 17:00,27.6,,2.6,48,996.5,,0,39.2
112,인천,2024-06-13 18:00,27.2,,2.1,47,996.3,,1,34.5
112,인천,2024-06-13 19:00,26.5,,.9,54,996.6,,0,28.3
112,인천,2024-06-13 20:00,24.7,,1.3,63,996.6,,0,25.3
112,인천,2024-06-13 21:00,23.7,,1.5,71,996.9,,0,23.7
112,인천,2024-06-13 22:00,22.6,,2,71,996.8,,0,22.5
112,인천,2024-06-13 23:00,21.6,,2.2,78,997.1,,0,21.7
112,인천,2024-06-14 00:00,21.3,,1.8,76,996.6,,0,20.9
112,인천,2024-06-14 01:00,21.5,,1.7,78,997,,0,20.5
112,인천,2024-06-14 02:00,20.8,,1.2,83,996.7,,0,20.1
112,인천,2024-06-14 03:00,20.5,,2.1,87,998.2,,0,19.8
112,인천,2024-06-14 04:00,20.6,,1,85,998,,3,19.6
112,인천,2024-06-14 05:00,20.6,,1.6,88,998.1,,4,19.5
112,인천,2024-06-14 06:00,20.5,,2.8,91,999,,7,20.5
112,인천,2024-06-14 07:00,20.9,,1.1,88,999,,6,21.9
112,인천,2024-06-14 08:00,22.6,,1.5,80,998.9,,7,26
112,인천,2024-06-14 09:00,24.2,,2,75,998.7,,4,30.6
112,인천,2024-06-14 10:00,25,,1.7,75,997.5,,2,35.9
112,인천,2024-06-14 11:00,25.1,,3.8,72,997.3,,4,39.6
112,인천,2024-06-14 12:00,27.3,,3.1,66,996.6,,7,42.1
112,인천,2024-06-14 13:00,26,,3.4,65,996.5,,7,37.4
112,인천,2024-06-14 14:00,27.7,,2.8,50,996.6,,8,41.3
112,인천,2024-06-14 15:00,28.4,,3.6,47,996.9,,7,39.8
112,인천,2024-06-14 16:00,26.3,,2.4,65,997.3,,8,34.7
112,인천,2024-06-14 17:00,25.1,,2.7,62,997.3,,7,32.9
112,인천,2024-06-14 18:00,24.7,,1.1,69,996.8,,8,30.3
112,인천,2024-06-14 19:00,24.1,,1,70,996.8,,10,27.6
112,인천,2024-06-14 20:00,23.4,,1.7,74,996.9,,9,25.2
112,인천,2024-06-14 21:00,22.8,,1.5,75,997.2,,9,24
112,인천,2024-06-14 22:00,22.4,,1.7,80,997.7,,10,23.6
112,인천,2024-06-14 23:00,22.5,,1.4,82,998.1,,10,23.4
112,인천,2024-06-15 00:00,22.3,,2.5,82,998,,9,23
112,인천,2024-06-15 01:00,22.2,0,1.2,86,997.4,,10,23.1
112,인천,2024-06-15 02:00,22,0,2.5,87,996.6,,10,22.4
112,인천,2024-06-15 03:00,22.2,0,1.1,85,996.4,,10,22.5
112,인천,2024-06-15 04:00,21.7,.1,2.5,90,996.7,,10,22.2
112,인천,2024-06-15 05:00,21.2,.9,2,90,996.7,,10,21.6
112,인천,2024-06-15 06:00,21,3.1,.3,91,996.6,,9,21.7
112,인천,2024-06-15 07:00,21.4,,1.4,91,996.7,,8,23.4
112,인천,2024-06-15 08:00,22.4,,1.6,86,997.1,,8,26.3
112,인천,2024-06-15 09:00,22.9,,.7,82,996.8,,9,27.7
112,인천,2024-06-15 10:00,23.1,,.7,80,996.6,,9,26.4
112,인천,2024-06-15 11:00,23.6,,1.3,79,996.8,,10,27
112,인천,2024-06-15 12:00,22.5,.3,2.1,83,996.9,,10,26.4
112,인천,2024-06-15 13:00,23.9,,3.1,82,996.5,,9,29.2
112,인천,2024-06-15 14:00,24.9,,2.1,76,995.8,,7,34.2
112,인천,2024-06-15 15:00,25.8,,3.2,71,995,,3,34.5
112,인천,2024-06-15 16:00,26.3,,2.7,66,994.7,,3,33.2
112,인천,2024-06-15 17:00,25.3,,3.2,68,994.5,,6,32.6
112,인천,2024-06-15 18:00,24.6,,2.7,70,994.8,,6,27.9
112,인천,2024-06-15 19:00,23.2,,3,73,994.9,,5,24.8
112,인천,2024-06-15 20:00,22.5,,3.6,75,995.3,,9,23
112,인천,2024-06-15 21:00,21.7,,2.2,83,995.6,,7,21.5
112,인천,2024-06-15 22:00,21.1,,2.5,85,996.2,,1,20.6
112,인천,2024-06-15 23:00,20.8,,2.2,87,996.4,,0,20.1
112,인천,2024-06-16 00:00,20.5,,1.3,88,996.3,,0,19.5
112,인천,2024-06-16 01:00,20.2,,2,90,996.2,,0,19.1
112,인천,2024-06-16 02:00,20.2,,1.4,91,996.5,,0,18.9
112,인천,2024-06-16 03:00,20.1,,1.1,86,996.5,,0,18.4
112,인천,2024-06-16 04:00,19.6,,1.2,85,996.5,,0,17.9
112,인천,2024-06-16 05:00,19.4,,2,85,997,,0,17.8
112,인천,2024-06-16 06:00,19.8,,1.5,90,997.7,,0,18.5
112,인천,2024-06-16 07:00,20.5,,1,87,998.3,,0,21.1
112,인천,2024-06-16 08:00,21.6,,2.3,81,998.7,,1,24.1
112,인천,2024-06-16 09:00,22.1,,3.2,82,999,,1,28.6
112,인천,2024-06-16 10:00,22.8,,2.1,79,998.8,,1,34
112,인천,2024-06-16 11:00,23.3,,3.4,75,999.1,,1,38.4
112,인천,2024-06-16 12:00,24.3,,3.4,72,999,,1,42.6
112,인천,2024-06-16 13:00,24.1,,3.6,71,998.8,,1,44.1
112,인천,2024-06-16 14:00,24.4,,3.6,67,998.8,,1,44.6
112,인천,2024-06-16 15:00,24.7,,2.9,65,998.6,,1,43.7
112,인천,2024-06-16 16:00,24.9,,4.7,54,998.5,,1,39.5
112,인천,2024-06-16 17:00,24.7,,3.7,60,998.5,,0,37.3
112,인천,2024-06-16 18:00,23.5,,3.9,65,998.9,,1,31.4
112,인천,2024-06-16 19:00,22.9,,2.8,66,999.3,,0,25.8
112,인천,2024-06-16 20:00,21.8,,3.5,66,1000,,0,22.9
112,인천,2024-06-16 21:00,21.1,,2.8,70,1000.4,,0,21.3
112,인천,2024-06-16 22:00,20.9,,2.6,69,1000.9,,0,20.4
112,인천,2024-06-16 23:00,20.6,,2.9,76,1000.7,,3,20
112,인천,2024-06-17 00:00,20.3,,.8,76,1000.9,,1,19.3
112,인천,2024-06-17 01:00,20.2,,1.9,75,1000.8,,0,18.8
112,인천,2024-06-17 02:00,19.9,,2.4,81,1001.2,,0,18.6
112,인천,2024-06-17 03:00,19.4,,1.5,83,1000.8,,0,17.9
112,인천,2024-06-17 04:00,19,,1.7,82,1000.8,,0,17.4
112,인천,2024-06-17 05:00,18.8,,1.4,82,1001.1,,1,17.2
112,인천,2024-06-17 06:00,19.1,,1.2,82,1001.4,,2,18
112,인천,2024-06-17 07:00,20,,2.3,82,1001.4,,2,20.4
112,인천,2024-06-17 08:00,21.6,,1.8,75,1001.5,,5,24.3
112,인천,2024-06-17 09:00,23.1,,2.6,68,1001.5,,5,30.8
112,인천,2024-06-17 10:00,23.8,,2.9,62,1001,,6,36.2
112,인천,2024-06-17 11:00,24.9,,3.2,54,1000.8,,7,41.2
112,인천,2024-06-17 12:00,25.4,,2.2,60,1000.5,,6,44.2
112,인천,2024-06-17 13:00,26,,2.7,51,999.7,,7,47.1
112,인천,2024-06-17 14:00,25.8,,3.5,58,999.4,,7,45.2
112,인천,2024-06-17 15:00,25.3,,3.1,59,999.6,,7,43.1
112,인천,2024-06-17 16:00,25.7,,3,47,999,,7,39.9
112,인천,2024-06-17 17:00,24.6,,3.5,60,998.7,,7,36.8
112,인천,2024-06-17 18:00,24.1,,3.7,60,998.2,,6,31.5
112,인천,2024-06-17 19:00,23.6,,2.8,60,998.3,,4,26.5
112,인천,2024-06-17 20:00,22.5,,3,66,998.7,,6,23.8
112,인천,2024-06-17 21:00,21.9,,2.8,73,998.8,,0,22.1
112,인천,2024-06-17 22:00,21.5,,2.1,78,999.2,,0,21.4
112,인천,2024-06-17 23:00,21.3,,3.3,75,999,,0,20.7
112,인천,2024-06-18 00:00,21.2,,1.9,68,998.6,,0,20.2
112,인천,2024-06-18 01:00,21,,2.4,75,998.6,,0,19.9
112,인천,2024-06-18 02:00,20.7,,1.6,80,998.1,,0,19.5
112,인천,2024-06-18 03:00,20.3,,1.6,82,998.2,,3,19.2
112,인천,2024-06-18 04:00,20.7,,1.8,86,998.4,,2,19.6
112,인천,2024-06-18 05:00,20.3,,1.7,86,998.9,,1,19
112,인천,2024-06-18 06:00,20.4,,1.3,89,999.3,,0,19.6
112,인천,2024-06-18 07:00,21.3,,1.6,88,999.3,,2,22.6
112,인천,2024-06-18 08:00,22.3,,2.1,85,999.4,,1,25.9
112,인천,2024-06-18 09:00,22.7,,3.6,82,999.5,,0,31.9
112,인천,2024-06-18 10:00,23.5,,3,79,999.4,,0,37.9
112,인천,2024-06-18 11:00,24,,2.9,75,999.5,,0,42.1
112,인천,2024-06-18 12:00,24.8,,3.4,70,999.4,,0,45.9
112,인천,2024-06-18 13:00,25.4,,3.5,68,999,,0,47.8
112,인천,2024-06-18 14:00,26,,3.6,64,998.7,,0,47.9
112,인천,2024-06-18 15:00,26.3,,3.3,61,998.3,,0,46.5
112,인천,2024-06-18 16:00,25.1,,4.3,68,998.4,,0,41.3
112,인천,2024-06-18 17:00,25.2,,3.9,67,998.3,,0,38.8
112,인천,2024-06-18 18:00,24.4,,4,70,998.4,,0,32.6
112,인천,2024-06-18 19:00,23.4,,3.6,76,999.2,,0,26.9
112,인천,2024-06-18 20:00,22.8,,1.6,79,999.5,,0,24.4
112,인천,2024-06-18 21:00,22.3,,2.7,80,999.9,,0,22.9
112,인천,2024-06-18 22:00,21.9,,1.8,82,1000.7,,0,22.1
112,인천,2024-06-18 23:00,21.8,,2.6,84,1000.9,,0,21.6
112,인천,2024-06-19 00:00,21.5,,1.5,84,1000.7,,0,21
112,인천,2024-06-19 01:00,21.7,,2.1,85,1001,,0,21
112,인천,2024-06-19 02:00,21.5,,1.1,87,1000.9,,0,20.6
112,인천,2024-06-19 03:00,21.2,,1.6,88,1000.7,,0,20.3
112,인천,2024-06-19 04:00,21,,1.3,88,1000.8,,0,19.7
112,인천,2024-06-19 05:00,20.9,,1.4,89,1001,,3,19.5
112,인천,2024-06-19 06:00,21.1,,2,90,1001.9,,3,20.6
112,인천,2024-06-19 07:00,22.4,,1.4,87,1001.9,,2,23.3
112,인천,2024-06-19 08:00,23.2,,2.1,84,1002.2,,6,26.9
112,인천,2024-06-19 09:00,24.5,,2.2,79,1002,,7,32.7
112,인천,2024-06-19 10:00,25.4,,2.2,75,1001.6,,5,38.8
112,인천,2024-06-19 11:00,26.5,,2.3,69,1001.3,,6,43
112,인천,2024-06-19 12:00,27.6,,2.8,64,1001.1,,6,46.8
112,인천,2024-06-19 13:00,28.6,,2.9,61,1000.9,,3,49.5
112,인천,2024-06-19 14:00,30.2,,2.5,56,1000.5,,2,50.6
112,인천,2024-06-19 15:00,30.9,,1.6,57,999.9,,2,50.1
112,인천,2024-06-19 16:00,31.4,,2.2,55,999.4,,3,45.7
112,인천,2024-06-19 17:00,31.6,,2.1,50,998.8,,5,43.1
112,인천,2024-06-19 18:00,31.5,,1.6,49,998.5,,7,37.3
112,인천,2024-06-19 19:00,29.2,,3.4,56,998.7,,7,31.3
112,인천,2024-06-19 20:00,26.7,,2.7,59,998.8,,7,27.2
112,인천,2024-06-19 21:00,26.2,,.3,57,999,,6,25.6
112,인천,2024-06-19 22:00,25.3,,2.1,68,999.4,,7,24.4
112,인천,2024-06-19 23:00,24.2,,2.1,67,999.4,,0,23.2
112,인천,2024-06-20 00:00,23.7,,2.5,66,999.4,,2,22.7
112,인천,2024-06-20 01:00,23,,1.8,73,999.6,,0,22
112,인천,2024-06-20 02:00,22.5,,1.9,68,999.2,,0,21.2
112,인천,2024-06-20 03:00,22.2,,1.2,71,998.7,,0,20.8
112,인천,2024-06-20 04:00,22.2,,1.3,72,998.7,,0,20.6
112,인천,2024-06-20 05:00,22,,1.9,76,998.7,,1,20.3
112,인천,2024-06-20 06:00,22.1,,.7,77,998.6,,1,20.9
112,인천,2024-06-20 07:00,22.8,,1.6,74,998.7,,0,23.5
112,인천,2024-06-20 08:00,24.6,,1,68,998.6,,0,27.8
112,인천,2024-06-20 09:00,25.8,,1.6,64,998.4,,1,34.6
112,인천,2024-06-20 10:00,27.7,,1.5,56,997.9,,1,40.4
112,인천,2024-06-20 11:00,29.3,,2.3,49,997.5,,2,45.7
112,인천,2024-06-20 12:00,29.7,,3.2,51,997,,4,46.9
112,인천,2024-06-20 13:00,30,,3.2,31,996.4,,7,47
112,인천,2024-06-20 14:00,30.5,,2.9,34,995.8,,8,47.7
112,인천,2024-06-20 15:00,29.9,,2.9,41,995.2,,8,43.1
112,인천,2024-06-20 16:00,30.1,,1.9,40,994.7,,8,42.2
112,인천,2024-06-20 17:00,29.6,,1.9,42,994.4,,8,37.1
112,인천,2024-06-20 18:00,29.1,,1.2,43,993.9,,7,35
112,인천,2024-06-20 19:00,29,,1.9,43,994,,7,30.9
112,인천,2024-06-20 20:00,26.7,,1.8,46,994.7,,0,26.3
112,인천,2024-06-20 21:00,25.4,,1.9,47,995,,2,24.3
112,인천,2024-06-20 22:00,24.9,,1.4,49,995.6,,0,23.2
112,인천,2024-06-20 23:00,23.8,,1.3,57,996,,0,22.3
112,인천,2024-06-21 00:00,23.5,,1.8,55,995.6,,3,21.7
112,인천,2024-06-21 01:00,23,,1.5,63,994.8,,0,21.2
112,인천,2024-06-21 02:00,22.8,,1.8,63,995.1,,0,20.7
112,인천,2024-06-21 03:00,22.4,,1.6,67,995,,3,20.4
112,인천,2024-06-21 04:00,22.3,,1.4,67,994.7,,3,20.2
112,인천,2024-06-21 05:00,22.2,,1.9,76,994.9,,7,20.3
112,인천,2024-06-21 06:00,22,,1,76,994.7,,8,20.8
112,인천,2024-06-21 07:00,23.2,,.7,71,994.7,,7,24.9
112,인천,2024-06-21 08:00,24,,2.1,71,994.8,,6,27.5
112,인천,2024-06-21 09:00,25.5,,.9,68,994.6,,4,34.9
112,인천,2024-06-21 10:00,25.8,,3.5,64,994.8,,2,39.8
112,인천,2024-06-21 11:00,27.1,,3.1,58,994.8,,4,45
112,인천,2024-06-21 12:00,27,,3.7,59,994.8,,5,46.9
112,인천,2024-06-21 13:00,27.3,,2.6,63,994.6,,6,49.5
112,인천,2024-06-21 14:00,26.3,,3.9,56,994.3,,8,43
112,인천,2024-06-21 15:00,26.3,,2.9,61,994.3,,8,41
112,인천,2024-06-21 16:00,26.4,,2.5,64,994.3,,9,37.2
112,인천,2024-06-21 17:00,26.9,,2.7,60,994.3,,8,36.9
112,인천,2024-06-21 18:00,27.6,,2.2,58,993.9,,3,35
112,인천,2024-06-21 19:00,26.7,,1.5,63,994,,6,29.1
112,인천,2024-06-21 20:00,25.3,,3.2,66,994.4,,10,26.5
112,인천,2024-06-21 21:00,24.4,,1.7,72,995.3,,9,25.2
112,인천,2024-06-21 22:00,23.9,,1.8,75,995.6,,10,24.7
112,인천,2024-06-21 23:00,23.9,,.9,76,995.7,,10,24.4
112,인천,2024-06-22 00:00,23.7,,2.4,77,995.6,,9,23.8
112,인천,2024-06-22 01:00,23.5,,.8,81,995,,9,23.8
112,인천,2024-06-22 02:00,23.6,,1.1,79,994.4,,10,23.8
112,인천,2024-06-22 03:00,23.7,,2.2,71,993.4,,10,23.7
112,인천,2024-06-22 04:00,24,0,1.1,73,994,,10,24
112,인천,2024-06-22 05:00,24,0,1.6,77,993.9,,10,24.1
112,인천,2024-06-22 06:00,24.1,,.8,77,993.6,,10,24.5
112,인천,2024-06-22 07:00,24.3,,1.7,75,992.7,,10,25.4
112,인천,2024-06-22 08:00,24.8,0,2.5,76,992.2,,10,26.7
112,인천,2024-06-22 09:00,24.6,.1,2.8,76,992,,10,25.4
112,인천,2024-06-22 10:00,23.3,5.9,1.7,88,991.7,,10,24
112,인천,2024-06-22 11:00,23.3,3.6,1.5,90,991.2,,10,24.6
112,인천,2024-06-22 12:00,22.7,2.4,1.9,91,990.5,,10,24.1
112,인천,2024-06-22 13:00,22.9,4.7,1.6,93,990,,10,25.1
112,인천,2024-06-22 14:00,22.8,5.2,1.8,94,989.2,,10,25.1
112,인천,2024-06-22 15:00,22.9,.4,2.7,93,988.4,,10,25.6
112,인천,2024-06-22 16:00,23,.7,2.6,92,988,,10,26.7
112,인천,2024-06-22 17:00,23.4,0,2.7,91,987.3,,10,26.7
112,인천,2024-06-22 18:00,23.5,,2.8,89,987,,10,25.4
112,인천,2024-06-22 19:00,23.6,,2.7,89,987.5,,9,24.8
112,인천,2024-06-22 20:00,23.6,,2.4,89,988,,10,24.1
112,인천,2024-06-22 21:00,23.6,,1.4,89,988.5,,10,23.9
112,인천,2024-06-22 22:00,23.5,0,1,91,988.9,,10,23.9
112,인천,2024-06-22 23:00,23.4,.1,2.4,91,989,,10,23.5
112,인천,2024-06-23 00:00,23.3,0,.8,90,988.9,,10,23.5
112,인천,2024-06-23 01:00,23.1,.1,.9,92,988.7,,10,23.4
112,인천,2024-06-23 02:00,22.9,0,1.7,92,988.6,,10,23.3
112,인천,2024-06-23 03:00,22.9,.1,1.7,92,988.7,,10,23.3
112,인천,2024-06-23 04:00,22.7,.4,1.8,93,988.9,,10,23.1
112,인천,2024-06-23 05:00,22.4,.1,1.4,91,989.6,,10,22.8
112,인천,2024-06-23 06:00,22.4,0,1.7,90,989.5,,9,22.7
112,인천,2024-06-23 07:00,22.8,,1.9,92,989.9,,9,23.9
112,인천,2024-06-23 08:00,23.1,,1.8,87,990.5,,9,25.7
112,인천,2024-06-23 09:00,24.1,,2,82,990.8,,10,29.2
112,인천,2024-06-23 10:00,24.9,,1.6,80,990.7,,8,30.5
112,인천,2024-06-23 11:00,26,,2.4,77,990.8,,9,32.9
112,인천,2024-06-23 12:00,25.6,,2.6,76,990.8,,9,31.7
112,인천,2024-06-23 13:00,26.1,,3.8,74,990.8,,4,35.3
112,인천,2024-06-23 14:00,26.6,,3.6,74,990.8,,1,35.8
112,인천,2024-06-23 15:00,26.4,,3.1,73,990.7,,0,34.6
112,인천,2024-06-23 16:00,26,,2.9,74,990.7,,1,32.8
112,인천,2024-06-23 17:00,25.7,,3.1,77,991,,2,31.8
112,인천,2024-06-23 18:00,23.8,,3.6,84,991.4,,6,26.8
112,인천,2024-06-23 19:00,23.3,,2.9,87,992,,9,25.1
112,인천,2024-06-23 20:00,23.2,,3.6,86,992.2,,8,23.9
112,인천,2024-06-23 21:00,23.7,,2.5,84,992,,10,23.8
112,인천,2024-06-23 22:00,23.3,.4,2.6,88,993.3,,10,23.6
112,인천,2024-06-23 23:00,22.6,,2.6,86,993.6,,5,23.1
112,인천,2024-06-24 00:00,22.5,,1.2,88,993,,6,22.5
112,인천,2024-06-24 01:00,22.6,,2.4,90,992.9,,4,22.8
112,인천,2024-06-24 02:00,22.8,,3.2,91,992.3,,7,22.5
112,인천,2024-06-24 03:00,22.6,,2.2,91,992.6,,2,21.8
112,인천,2024-06-24 04:00,22.3,,2.9,92,993.1,,7,22.2
112,인천,2024-06-24 05:00,21.9,,2.5,91,993.8,,8,22.3
112,인천,2024-06-24 06:00,21.3,,2.7,93,994.3,,9,22.2
112,인천,2024-06-24 07:00,21.6,,1.9,93,994.6,,9,23.2
112,인천,2024-06-24 08:00,21.9,0,2.3,93,994.8,,10,23.4
112,인천,2024-06-24 09:00,21.7,.1,2.5,94,994.9,,10,24
112,인천,2024-06-24 10:00,21.8,0,2.7,94,994.8,,10,25.1
112,인천,2024-06-24 11:00,23.6,0,2.7,89,994.9,,7,32.7
112,인천,2024-06-24 12:00,24.4,,2.9,81,995.1,,6,33
112,인천,2024-06-24 13:00,25,,3.4,76,995.7,,4,35.3
112,인천,2024-06-24 14:00,24.6,,3.4,74,995.7,,4,34.4
112,인천,2024-06-24 15:00,24.4,,3.6,72,995.7,,6,35.3
112,인천,2024-06-24 16:00,23.9,,3.8,72,995.5,,2,33.4
112,인천,2024-06-24 17:00,24.4,,5,60,996,,3,32.6
112,인천,2024-06-24 18:00,23.1,,5.1,66,996.3,,4,28.4
112,인천,2024-06-24 19:00,22.2,,3.7,70,997.2,,0,23.9
112,인천,2024-06-24 20:00,21.7,,3.2,73,997.6,,6,22.7
112,인천,2024-06-24 21:00,21.3,,2.3,75,998,,3,21.7
112,인천,2024-06-24 22:00,21.5,,2.8,66,998.7,,5,20.4
112,인천,2024-06-24 23:00,21.2,,2.9,67,998.9,,6,19.6
112,인천,2024-06-25 00:00,21.2,,2.6,67,999.4,,2,19.2
112,인천,2024-06-25 01:00,20.9,,2.2,74,999.5,,3,19.1
112,인천,2024-06-25 02:00,20.6,,2.4,76,999.5,,7,18.9
112,인천,2024-06-25 03:00,20.5,,2.2,77,999.8,,6,18.7
112,인천,2024-06-25 04:00,20.3,,2.2,74,1000.3,,3,18.2
112,인천,2024-06-25 05:00,20.1,,2.1,71,1001,,2,17.8
112,인천,2024-06-25 06:00,20.2,,1.9,70,1001.8,,2,17.9
112,인천,2024-06-25 07:00,21.1,,1.7,66,1002.4,,1,20
112,인천,2024-06-25 08:00,22.1,,2.4,57,1002.6,,3,23
112,인천,2024-06-25 09:00,23.3,,2.7,56,1002.5,,4,29.1
112,인천,2024-06-25 10:00,23.4,,2.7,57,1002.7,,6,31
112,인천,2024-06-25 11:00,23.1,,3.1,59,1002.8,,6,31
112,인천,2024-06-25 12:00,24.1,,3.8,48,1002.5,,5,39.6
112,인천,2024-06-25 13:00,24.6,,4.3,54,1002.6,,4,42.8
112,인천,2024-06-25 14:00,25.1,,4.9,59,1002.7,,5,42.9
112,인천,2024-06-25 15:00,25,,4.9,60,1002.3,,5,41.4
112,인천,2024-06-25 16:00,24.9,,4.7,66,1002.3,,6,38.4
112,인천,2024-06-25 17:00,24.6,,4.2,65,1002.6,,4,35.4
112,인천,2024-06-25 18:00,23.9,,4.3,72,1003,,3,30.6
112,인천,2024-06-25 19:00,23.2,,3.5,72,1003.5,,4,25.8
112,인천,2024-06-25 20:00,22.3,,2.6,74,1003.9,,5,23.4
112,인천,2024-06-25 21:00,21.4,,3,75,1004.4,,2,21.7
112,인천,2024-06-25 22:00,20.9,,2.6,76,1005.1,,0,20.7
112,인천,2024-06-25 23:00,20.5,,1.9,78,1005.2,,0,20
112,인천,2024-06-26 00:00,20.3,,1.8,80,1005.5,,0,19.6
112,인천,2024-06-26 01:00,20.3,,1.7,82,1005.6,,0,19.3
112,인천,2024-06-26 02:00,20.2,,1.8,83,1006,,0,19.1
112,인천,2024-06-26 03:00,20.1,,1.4,85,1006.3,,0,18.8
112,인천,2024-06-26 04:00,19.9,,1.2,86,1006.5,,0,18.6
112,인천,2024-06-26 05:00,19.7,,.4,84,1007.1,,0,18.2
112,인천,2024-06-26 06:00,19.7,,.6,84,1007.5,,0,18.6
112,인천,2024-06-26 07:00,20.8,,.3,82,1008.1,,0,21.1
112,인천,2024-06-26 08:00,22.2,,1.5,74,1008.1,,1,24.3
112,인천,2024-06-26 09:00,23.4,,2.1,64,1008.2,,1,30.4
112,인천,2024-06-26 10:00,24.7,,2.7,61,1007.9,,1,36.4
112,인천,2024-06-26 11:00,26.2,,1.8,58,1007.6,,1,41.5
112,인천,2024-06-26 12:00,26.4,,3.9,61,1007.4,,2,44
112,인천,2024-06-26 13:00,25.9,,3.4,62,1007.2,,1,45.8
112,인천,2024-06-26 14:00,26.6,,3.7,56,1006.8,,2,46.3
112,인천,2024-06-26 15:00,27.7,,3.1,54,1006.3,,1,45.5
112,인천,2024-06-26 16:00,29,,2.6,46,1005.9,,1,42.3
112,인천,2024-06-26 17:00,27.7,,4,45,1005.9,,1,38.2
112,인천,2024-06-26 18:00,27.3,,3.2,45,1005.9,,0,33.4
112,인천,2024-06-26 19:00,26.4,,2.3,44,1006,,0,27.7
112,인천,2024-06-26 20:00,24.3,,.9,57,1006.4,,0,24.9
112,인천,2024-06-26 21:00,23.1,,2.1,58,1006.9,,0,23.2
112,인천,2024-06-26 22:00,22.6,,1.4,66,1007.2,,0,22.2
112,인천,2024-06-26 23:00,22.3,,1.1,65,1007.1,,0,21.6
112,인천,2024-06-27 00:00,22.3,,1.1,72,1006.9,,0,21.1
112,인천,2024-06-27 01:00,22.1,,.9,72,1006.7,,0,20.7
112,인천,2024-06-27 02:00,21.8,,.9,73,1006.2,,0,20.2
112,인천,2024-06-27 03:00,21.5,,1.4,79,1006.3,,0,19.8
112,인천,2024-06-27 04:00,21.7,,1.8,87,1006.4,,2,20
112,인천,2024-06-27 05:00,21.3,,1.1,89,1006.6,,1,19.7
112,인천,2024-06-27 06:00,21.2,,.8,89,1006.5,,3,20.1
112,인천,2024-06-27 07:00,22,,.7,88,1006.4,,2,22.8
112,인천,2024-06-27 08:00,23.1,,1.4,85,1006,,3,26.6
112,인천,2024-06-27 09:00,23.4,,3.1,83,1005.9,,5,31.4
112,인천,2024-06-27 10:00,25.1,,1.4,76,1004.9,,6,37.7
112,인천,2024-06-27 11:00,25.7,,2.9,69,1004.7,,9,40.6
112,인천,2024-06-27 12:00,26.1,,3.2,62,1004.2,,9,41.6
112,인천,2024-06-27 13:00,26.9,,2.7,57,1004,,8,42.2
112,인천,2024-06-27 14:00,27,,2.6,55,1003.2,,9,39
112,인천,2024-06-27 15:00,26.8,,2.9,55,1002.9,,10,37
112,인천,2024-06-27 16:00,27.4,,2.6,57,1002.1,,10,38.1
112,인천,2024-06-27 17:00,27.6,,2.6,51,1001.8,,8,37.5
112,인천,2024-06-27 18:00,27.7,,2.6,47,1001.3,,3,33
112,인천,2024-06-27 19:00,27.2,,2.3,51,1001.3,,0,28.2
112,인천,2024-06-27 20:00,25.8,,1.6,53,1001.6,,0,25.2
112,인천,2024-06-27 21:00,24.9,,.9,53,1001.6,,1,23.4
112,인천,2024-06-27 22:00,24.4,,1.5,55,1001.7,,0,22.5
112,인천,2024-06-27 23:00,23.6,,2.4,64,1001.6,,0,21.9
112,인천,2024-06-28 00:00,22.9,,2,67,1001,,0,21.2
112,인천,2024-06-28 01:00,22.6,,1.5,69,1000.7,,0,20.5
112,인천,2024-06-28 02:00,22.6,,1.3,62,1000.2,,3,20.2
112,인천,2024-06-28 03:00,22.4,,1.6,67,1000.1,,1,19.9
112,인천,2024-06-28 04:00,22.1,,.8,68,999.9,,0,19.4
112,인천,2024-06-28 05:00,21.7,,1.3,75,1000.1,,5,19.4
112,인천,2024-06-28 06:00,22,,1.2,80,1000.4,,6,20.4
112,인천,2024-06-28 07:00,22.5,,.7,82,1000.5,,6,22.5
112,인천,2024-06-28 08:00,23.2,,1,77,1000.7,,4,25.8
